title,address,description,state,token,url
پلی1فت)گیم۴استیک۵فورproفایوps2یکm15توm22وانsegaسگا,در خاوران,"۱,۰۰۰ تومان",نو,gaGldZii,https://divar.ir/v/پلی1فت)گیم۴استیک۵فورproفایوps2یکm15توm22وانsegaسگا/gaGldZii
پلی استیشن 4 ps  پی اس فور 1ترا,در تهرانپارس غربی,"۵۰,۰۰۰,۰۰۰ تومان",در حد نو,gaG9a3fs,https://divar.ir/v/پلی استیشن 4 ps  پی اس فور 1ترا/gaG9a3fs
PS4 Slim 1ترابایت,دیروز در خرمشهر,"۵۴,۵۰۰,۰۰۰ تومان",در حد نو,gaOZ4UDg,https://divar.ir/v/PS4 Slim 1ترابایت/gaOZ4UDg
پلی استیشن ۱ اسلیم,دیروز در دیلمان,"۲,۰۰۰,۰۰۰ تومان",در حد نو,gaOVo-IT,https://divar.ir/v/پلی استیشن ۱ اسلیم/gaOVo-IT
پلی استیشن ۱ تک دسته,دیروز در قاسم‌آباد,"۱,۱۰۰,۰۰۰ تومان",کارکرده,gaOF4q3i,https://divar.ir/v/پلی استیشن ۱ تک دسته/gaOF4q3i
بازی کپی و اورژینال شرکتی,دیروز در سهروردی,"۱,۰۰۰ تومان",نو,gaOBYYyc,https://divar.ir/v/بازی کپی و اورژینال شرکتی/gaOBYYyc
پلی استیشن ۱ - PS1 - SONY,دیروز در شهرک محلاتی,"۳,۵۰۰,۰۰۰ تومان",کارکرده,gaO93k1v,https://divar.ir/v/پلی استیشن ۱ - PS1 - SONY/gaO93k1v
ps4 فت با دودسته کاملا سالم کپیخور 1ترا,در تهرانسر شرقی,"۳۵,۰۰۰,۰۰۰ تومان",در حد نو,gaORU0jy,https://divar.ir/v/ps4 فت با دودسته کاملا سالم کپیخور 1ترا/gaORU0jy
پلیPS1یکXBOX360گیمCDاستیکPS2دسته5xbox ONE S4پلی3تو,در مسعودیه,"۱۰,۰۰۰ تومان",نو,Qa57u-FM,https://divar.ir/v/پلیPS1یکXBOX360گیمCDاستیکPS2دسته5xbox ONE S4پلی3تو/Qa57u-FM
پلیTwoکپی2خورm15گیم۴اندروید۵پروps1استیکmax4باکسQ10,در والفجر (افسریه),"۱۰,۰۰۰ تومان",نو,Qa5rNIv_,https://divar.ir/v/پلیTwoکپی2خورm15گیم۴اندروید۵پروps1استیکmax4باکسQ10/Qa5rNIv_
پلی4فور)فت5دستهPS2نصبps3گیمm15استیکm22بازیproیکps1,در مسعودیه,"۱,۰۰۰ تومان",نو,Qa7HRfmh,https://divar.ir/v/پلی4فور)فت5دستهPS2نصبps3گیمm15استیکm22بازیproیکps1/Qa7HRfmh
سگا)پلی۳پرو4فت۵گیمM15استیکps2نصبps1بازیm22یکGS5وان,در مسعودیه,"۱۰,۰۰۰ تومان",نو,Qa5X_G3F,https://divar.ir/v/سگا)پلی۳پرو4فت۵گیمM15استیکps2نصبps1بازیm22یکGS5وان/Qa5X_G3F
گیم استیک)ps1نصبps4فورps۵کپیps2خورm22بازیm15پلیpro,در مسگرآباد,"۱,۶۰۰,۰۰۰ تومان",نو,QaFxMcFN,https://divar.ir/v/گیم استیک)ps1نصبps4فورps۵کپیps2خورm22بازیm15پلیpro/QaFxMcFN
پلی۲گیم۴استیکm15پروpcدسته۵فتps1وانm22تعمیرGS5یکPS3,در مسعودیه,"۱۰,۰۰۰ تومان",نو,Qa6fzTI1,https://divar.ir/v/پلی۲گیم۴استیکm15پروpcدسته۵فتps1وانm22تعمیرGS5یکPS3/Qa6fzTI1
Ps4 slim 1ترابایت,دیروز در سازمان برنامه جنوبی,"۵۰,۰۰۰,۰۰۰ تومان",در حد نو,gaO1nwEJ,https://divar.ir/v/Ps4 slim 1ترابایت/gaO1nwEJ
PS4 slim 1TB/بی اس فور اسلیم ۱ترابایت,دیروز در سازمان برنامه جنوبی,"۴۹,۰۰۰,۰۰۰ تومان",در حد نو,gaOdHUk0,https://divar.ir/v/PS4 slim 1TB/بی اس فور اسلیم ۱ترابایت/gaOdHUk0
کپی خور ps4 fat 500 G و با یک هارد اکسترنال 1T,در جنت‌آباد مرکزی,"۵۵,۰۰۰,۰۰۰ تومان",در حد نو,Qa13fKlQ,https://divar.ir/v/کپی خور ps4 fat 500 G و با یک هارد اکسترنال 1T/Qa13fKlQ
ps4 fat 1 tb در حد,دیروز در صادقیه,"۴۳,۵۰۰,۰۰۰ تومان",در حد نو,gaOtmA8g,https://divar.ir/v/ps4 fat 1 tb در حد/gaOtmA8g
ps4 fat 1tra,در قاسم‌آباد,"۴۸,۰۰۰,۰۰۰ تومان",در حد نو,gaNl0zF_,https://divar.ir/v/ps4 fat 1tra/gaNl0zF_
پلی استیشن و آتاری سگا,دیروز در شکوفه (عبدل آباد),"۲,۲۰۰,۰۰۰ تومان",کارکرده,gaOlGE7m,https://divar.ir/v/پلی استیشن و آتاری سگا/gaOlGE7m
درب ضدسرقت روکش رنگ پلی اورتان درب ضدسرقت کد0017,در شهرک استقلال,"۳,۲۰۰,۰۰۰ تومان",نو,gaOBmVOh,https://divar.ir/v/درب ضدسرقت روکش رنگ پلی اورتان درب ضدسرقت کد0017/gaOBmVOh
PS4 Slim 1TB کپیخور + دسته اورجینال,در امام خمینی,"۴۶,۵۰۰,۰۰۰ تومان",نو,QaBRRcUU,https://divar.ir/v/PS4 Slim 1TB کپیخور + دسته اورجینال/QaBRRcUU
کنسول بازی ps4 pro 1TB کپی خور,در گمرک,"۴۸,۰۰۰,۰۰۰ تومان",در حد نو,gaOR1sr8,https://divar.ir/v/کنسول بازی ps4 pro 1TB کپی خور/gaOR1sr8
ps5 1tb,پریروز در زاهد گیلانی,"۸۵,۰۰۰,۰۰۰ تومان",در حد نو,gaONFyye,https://divar.ir/v/ps5 1tb/gaONFyye
کنسول بازی PS4 اسلیم کپی خور 1TB دو دسته,پریروز در اوقاف,"۴۹,۵۰۰,۰۰۰ تومان",در حد نو,gaOF1css,https://divar.ir/v/کنسول بازی PS4 اسلیم کپی خور 1TB دو دسته/gaOF1css
ps5 slim 1 tra ۲۰۱۶ اروپا,پریروز در شیخ هادی,"۸۹,۰۰۰,۰۰۰ تومان",در حد نو,gaOp0qjQ,https://divar.ir/v/ps5 slim 1 tra ۲۰۱۶ اروپا/gaOp0qjQ
پلیps1یک)دسته۵فایو۲تعمیر6فورoneنصب۴بازی3پروxbox360,در مسعودیه,"۱۰,۰۰۰ تومان",نو,Qal9jFbg,https://divar.ir/v/پلیps1یک)دسته۵فایو۲تعمیر6فورoneنصب۴بازی3پروxbox360/Qal9jFbg
پلی استیشن۴ اسلیم slim1tra آکبند استفاده نشده ۱ترا,پریروز در شهرک بعثت,"۴۶,۵۰۰,۰۰۰ تومان",نو,gaOZEfgE,https://divar.ir/v/پلی استیشن۴ اسلیم slim1tra آکبند استفاده نشده ۱ترا/gaOZEfgE
ps4 slim 1T دو دسته سالم,پریروز در فردوس,"۴۵,۵۰۰,۰۰۰ تومان",در حد نو,gaOJkYL7,https://divar.ir/v/ps4 slim 1T دو دسته سالم/gaOJkYL7
پلی استیشن ۴ اسلیم ۱ ترابایت حافظه,پریروز در صادقیه,"۴۵,۰۰۰,۰۰۰ تومان",در حد نو,gaO1TgDe,https://divar.ir/v/پلی استیشن ۴ اسلیم ۱ ترابایت حافظه/gaO1TgDe
psp,در فلاح,"۶,۵۰۰,۰۰۰ تومان",کارکرده,gaMxO3As,https://divar.ir/v/psp/gaMxO3As
ps5 slim 1 tra تک دسته پلمپ,پریروز در سعادت‌آباد,"۱۰۶,۰۰۰,۰۰۰ تومان",نو,gaOBD4D4,https://divar.ir/v/ps5 slim 1 tra تک دسته پلمپ/gaOBD4D4
پی اس ۴ / ۱ ترابایت ps4,پریروز در شهرآرا,"۴۳,۰۰۰,۰۰۰ تومان",کارکرده,gaO5Che0,https://divar.ir/v/پی اس ۴ / ۱ ترابایت ps4/gaO5Che0
ps4 اسلیم ۱ترا کپی خور,پریروز در افسریه شمالی,"۴۵,۰۰۰,۰۰۰ تومان",در حد نو,gaOpCId-,https://divar.ir/v/ps4 اسلیم ۱ترا کپی خور/gaOpCId-
دسته ps1,پریروز در فیروزآبادی,"۳۰۰,۰۰۰ تومان",نیازمند تعمیر,gaOZy4NY,https://divar.ir/v/دسته ps1/gaOZy4NY
Ps4 Slim 1TB  دو دسته اورجینال اصلی,در فردوس,"۳۶,۹۰۰,۰۰۰ تومان",در حد نو,gaOdAJlD,https://divar.ir/v/Ps4 Slim 1TB  دو دسته اورجینال اصلی/gaOdAJlD
پلی1فت)یک4استیکm22پروm15فورQ9خریدارps2گیم۵وانQ10نت,در والفجر (افسریه),"۱,۰۰۰ تومان",نو,ga_8MFq2,https://divar.ir/v/پلی1فت)یک4استیکm22پروm15فورQ9خریدارps2گیم۵وانQ10نت/ga_8MFq2
ps4 slim 1 tra,پریروز در چوب تراش,"۶۰,۰۰۰,۰۰۰ تومان",در حد نو,gaOVQSjk,https://divar.ir/v/ps4 slim 1 tra/gaOVQSjk
ps4 1tra,در خاک سفید,"۴۰,۰۰۰,۰۰۰ تومان",در حد نو,ga0svQLQ,https://divar.ir/v/ps4 1tra/ga0svQLQ
سونیps1پلی دو۴فایونصبslimگیم تایم ۱استیک,در نیروی هوایی (پیروزی),"۳,۰۰۰,۰۰۰ تومان",نو,AaM0pZX3,https://divar.ir/v/سونیps1پلی دو۴فایونصبslimگیم تایم ۱استیک/AaM0pZX3
ورق پلی کربنات سقفی,در بازار آهن,"۲۹,۰۰۰ تومان",نو,gaf8s_Oa,https://divar.ir/v/ورق پلی کربنات سقفی/gaf8s_Oa
پلی استیشن سونی سالم به شرط بدون دسته,در یافت‌آباد,"۲,۰۰۰,۰۰۰ تومان",کارکرده,gaAFjGKd,https://divar.ir/v/پلی استیشن سونی سالم به شرط بدون دسته/gaAFjGKd
فروش و(خریدار )ps4 پلی فوروان اسXbox 360 بدون جعبه,پریروز در سعادت‌آباد,"۲۲,۰۰۰,۰۰۰ تومان",کارکرده,gaNxfaq9,https://divar.ir/v/فروش و(خریدار )ps4 پلی فوروان اسXbox 360 بدون جعبه/gaNxfaq9
فروش یو پی اس1 تا100kv onlineبرق اضطراری UPS آکبند,در جمهوری,"۱۰۰,۰۰۰ تومان",نو,Qa5H5ZFZ,https://divar.ir/v/فروش یو پی اس1 تا100kv onlineبرق اضطراری UPS آکبند/Qa5H5ZFZ
پلی2گیمps3استیکps1فورm22فایوm15اندرویدps5باکس۴مینی,در مسگرآباد,"۲,۰۰۰ تومان",نو,QaOzt863,https://divar.ir/v/پلی2گیمps3استیکps1فورm22فایوm15اندرویدps5باکس۴مینی/QaOzt863
پلیONE1یکPS1گیمPS3استیکm15اندروید5باکسPS2فتm22پرو4,در مسعودیه,"۲,۰۰۰ تومان",نو,QaPX20nv,https://divar.ir/v/پلیONE1یکPS1گیمPS3استیکm15اندروید5باکسPS2فتm22پرو4/QaPX20nv
PS4 اسلیم ۱ ترابایت,پریروز در تاکسیرانی,"۴۷,۰۰۰,۰۰۰ تومان",در حد نو,gaNdvfVr,https://divar.ir/v/PS4 اسلیم ۱ ترابایت/gaNdvfVr
سگا)گیم۴استیک۵پلی۳فور1تایمps1نصبm15بازی2فایوm22پرو,در مسعودیه,"۱,۰۰۰ تومان",نو,Qarx6t__,https://divar.ir/v/سگا)گیم۴استیک۵پلی۳فور1تایمps1نصبm15بازی2فایوm22پرو/Qarx6t__
دلست آف اس ۱ ریمستر,پریروز در آهنگ,"۱,۸۰۰,۰۰۰ تومان",در حد نو,gaN1-fLT,https://divar.ir/v/دلست آف اس ۱ ریمستر/gaN1-fLT
پلی استیشن ۵ اسلیم دیسک خور ۱ ترابایت,پریروز در هفت حوض,"۱۰۵,۰۰۰,۰۰۰ تومان",نو,gaN1OftA,https://divar.ir/v/پلی استیشن ۵ اسلیم دیسک خور ۱ ترابایت/gaN1OftA
یک عدد برد PS1 اسلیم,پریروز در مهران,"۵۰۰,۰۰۰ تومان",در حد نو,gaNBugJz,https://divar.ir/v/یک عدد برد PS1 اسلیم/gaNBugJz
PS4 Slim 1TB دو دسته اصلی بسیار تمیز,در جمهوری,"۴۱,۰۰۰,۰۰۰ تومان",در حد نو,ga_sZQtn,https://divar.ir/v/PS4 Slim 1TB دو دسته اصلی بسیار تمیز/ga_sZQtn
دسته بازی پلی استیشن یک ps1,پریروز در هاشمی,"۱,۵۰۰,۰۰۰ تومان",نیازمند تعمیر,gaN5nopr,https://divar.ir/v/دسته بازی پلی استیشن یک ps1/gaN5nopr
بازیCDدسته لوازم پلیPS1 PS2)دیسکUSBفلش۵خور3نصب4سگا,در مسعودیه,"۲,۰۰۰ تومان",نو,QaRnFJnZ,https://divar.ir/v/بازیCDدسته لوازم پلیPS1 PS2)دیسکUSBفلش۵خور3نصب4سگا/QaRnFJnZ
سگا)ps1فایو۳نصب۴oneبازی۵فورXBOX360پلی۲دستهproفتCD۶,در مسعودیه,"۲,۰۰۰ تومان",نو,QallULqF,https://divar.ir/v/سگا)ps1فایو۳نصب۴oneبازی۵فورXBOX360پلی۲دستهproفتCD۶/QallULqF
پلیPS1)فور۵نصبxbox360بازیxbox one sدستهps2کپی4خور۳,در مسعودیه,"۲,۰۰۰ تومان",نو,QapZ_Z54,https://divar.ir/v/پلیPS1)فور۵نصبxbox360بازیxbox one sدستهps2کپی4خور۳/QapZ_Z54
پلی2فلش خور)ps1فور۴فایو۵کپیXBOX ONE Sدسته۳فتproیک7,در والفجر (افسریه),"۲,۰۰۰ تومان",نو,QalFlgDd,https://divar.ir/v/پلی2فلش خور)ps1فور۴فایو۵کپیXBOX ONE Sدسته۳فتproیک7/QalFlgDd
پلی  استیشن وان ژاپنی اصل همراه دو دسته شوک اصلی,پریروز در خواجه نظام الملک,"۲,۵۰۰,۰۰۰ تومان",در حد نو,gaNl2GQc,https://divar.ir/v/پلی  استیشن وان ژاپنی اصل همراه دو دسته شوک اصلی/gaNl2GQc
ps4 fat 1tra کپی خور دسته اصلی,پریروز در دردشت,"۴۲,۰۰۰,۰۰۰ تومان",کارکرده,gaNpFdMW,https://divar.ir/v/ps4 fat 1tra کپی خور دسته اصلی/gaNpFdMW
ps4 اسلیم 1ترا,پریروز در شهرک فردوس (حسینی),"۴۷,۰۰۰,۰۰۰ تومان",در حد نو,gaNZFj3v,https://divar.ir/v/ps4 اسلیم 1ترا/gaNZFj3v
کنسول Xbox one s,در جنت‌آباد مرکزی,"۳۵,۰۰۰,۰۰۰ تومان",در حد نو,gaNVlFoA,https://divar.ir/v/کنسول Xbox one s/gaNVlFoA
ps4 slim 1TB,پریروز در مدائن,"۴۴,۵۰۰,۰۰۰ تومان",در حد نو,gaNFk3eB,https://divar.ir/v/ps4 slim 1TB/gaNFk3eB
Ps4 slim 1TB,پریروز در طرشت,"۴۹,۰۰۰,۰۰۰ تومان",در حد نو,gaNBzjrP,https://divar.ir/v/Ps4 slim 1TB/gaNBzjrP
PS4 slim 1T درحد,پریروز در افسریه شمالی,"۵۰,۰۰۰,۰۰۰ تومان",در حد نو,gaN5S4Y0,https://divar.ir/v/PS4 slim 1T درحد/gaN5S4Y0
بازی LITTLE NIGHTMARES 2.1 برای ps4,پریروز در شهرک ولیعصر جنوبی,"۵,۰۰۰,۰۰۰ تومان",در حد نو,gaNlyqAs,https://divar.ir/v/بازی LITTLE NIGHTMARES 2.1 برای ps4/gaNlyqAs
PS4 FAT 1TB,پریروز در ارجمندی راد,"۴۵,۰۰۰,۰۰۰ تومان",در حد نو,gaNlCDF0,https://divar.ir/v/PS4 FAT 1TB/gaNlCDF0
پلی۲)یک۴وان۵دیسکproدستهps1فورps3فایوvitaبازیpspنصب,در والفجر (افسریه),"۲,۰۰۰ تومان",نو,QalVkLg1,https://divar.ir/v/پلی۲)یک۴وان۵دیسکproدستهps1فورps3فایوvitaبازیpspنصب/QalVkLg1
کنسول پلی استیشن سونی,پریروز در سنائی,"۲,۰۰۰,۰۰۰ تومان",کارکرده,gaN5BoCx,https://divar.ir/v/کنسول پلی استیشن سونی/gaN5BoCx
کنسول بازی پرتابل سالم,پریروز در آهنگ,"۹۰۰,۰۰۰ تومان",در حد نو,gaNdhtWd,https://divar.ir/v/کنسول بازی پرتابل سالم/gaNdhtWd
ps4 1t slim,در باغ فیض,"۵۱,۹۰۰,۰۰۰ تومان",در حد نو,gauosM9L,https://divar.ir/v/ps4 1t slim/gauosM9L
ps4 faf 1 tra پی اس فور فت ۱ترا دو دسته,پریروز در نیروی هوایی (پیروزی),"۴۳,۰۰۰,۰۰۰ تومان",کارکرده,gaN9AoNb,https://divar.ir/v/ps4 faf 1 tra پی اس فور فت ۱ترا دو دسته/gaN9AoNb
پی اس ۴ اسلیم کپی خور ۱ ترا +۱۴ تا بازی,۳ روز پیش در شیوا,"۶۰,۰۰۰,۰۰۰ تومان",کارکرده,gaNlgCe7,https://divar.ir/v/پی اس ۴ اسلیم کپی خور ۱ ترا +۱۴ تا بازی/gaNlgCe7
PS4 Slim 1T پی اس فور در حد نو,۳ روز پیش در پاسداران,"۵۲,۰۰۰,۰۰۰ تومان",در حد نو,gaNdwM9h,https://divar.ir/v/PS4 Slim 1T پی اس فور در حد نو/gaNdwM9h
کنسول بازی PS4 PRO 1TB کپی خور,۳ روز پیش در باغ فیض,"۵۵,۰۰۰,۰۰۰ تومان",نو,gaNNwWJV,https://divar.ir/v/کنسول بازی PS4 PRO 1TB کپی خور/gaNNwWJV
کنسول بازی سونی مدل ps5 slim standard (disk) 1t,۳ روز پیش در باغ فیض,"۱۲۰,۰۰۰,۰۰۰ تومان",نو,gaNBwpdJ,https://divar.ir/v/کنسول بازی سونی مدل ps5 slim standard (disk) 1t/gaNBwpdJ
Hitman 3 Mafia1 Ark Infamous Just Dance Cause Ufc2,۳ روز پیش در مشیریه,"۱,۰۰۰ تومان",در حد نو,gaMxvE9d,https://divar.ir/v/Hitman 3 Mafia1 Ark Infamous Just Dance Cause Ufc2/gaMxvE9d
PS4 slime 1ترابایت,۳ روز پیش در افسریه شمالی,"۴۵,۰۰۰,۰۰۰ تومان",در حد نو,gaMlvO1T,https://divar.ir/v/PS4 slime 1ترابایت/gaMlvO1T
ps4 pro 1tra فول بازی,در نازی‌آباد,"۴۵,۸۰۰,۰۰۰ تومان",در حد نو,ga-oHglw,https://divar.ir/v/ps4 pro 1tra فول بازی/ga-oHglw
ps1,۳ روز پیش در جوانمرد قصاب,"۱,۵۰۰,۰۰۰ تومان",در حد نو,gaM9e-9S,https://divar.ir/v/ps1/gaM9e-9S
پلی۲)دیسک۴بازیps5خریدارfatفورps1فلشps3کپیproخورCD,در مسعودیه,"۱۰,۰۰۰ تومان",نو,Qar1FJ1v,https://divar.ir/v/پلی۲)دیسک۴بازیps5خریدارfatفورps1فلشps3کپیproخورCD/Qar1FJ1v
پلی4فور2دسته1TRAفول بازی کپی خور)ps3نصبPS5فتps2پرو,در مسعودیه,"۲,۰۰۰ تومان",نو,QacXRAn4,https://divar.ir/v/پلی4فور2دسته1TRAفول بازی کپی خور)ps3نصبPS5فتps2پرو/QacXRAn4
Ps4 pro 1tb تکدسته,در امیریه,"۵۲,۳۰۰,۰۰۰ تومان",در حد نو,ga_06ITo,https://divar.ir/v/Ps4 pro 1tb تکدسته/ga_06ITo
خریدار وفروش پلی فور Xbox 360 وان اس پلی فایو,در نیروی هوایی (پیروزی),"۱۸,۰۰۰,۰۰۰ تومان",کارکرده,AaFYE9Hq,https://divar.ir/v/خریدار وفروش پلی فور Xbox 360 وان اس پلی فایو/AaFYE9Hq
سونیoneگیم۵استیک۴فایوXbox360فورps2پلی۳پروps1یکfat۶,در والفجر (افسریه),"۱,۰۰۰ تومان",نو,ga_4fsTz,https://divar.ir/v/سونیoneگیم۵استیک۴فایوXbox360فورps2پلی۳پروps1یکfat۶/ga_4fsTz
ps5 slim 1 tra آکبند,۳ روز پیش در چیتگر جنوبی,"۱۰۷,۰۰۰,۰۰۰ تومان",نو,gaM5MZxh,https://divar.ir/v/ps5 slim 1 tra آکبند/gaM5MZxh
پلی استیشن ۱,۳ روز پیش در منصوریه منگل,"۲,۳۰۰,۰۰۰ تومان",در حد نو,gaMtM1AX,https://divar.ir/v/پلی استیشن ۱/gaMtM1AX
وان پلی اتیلن,۳ روز پیش در دریا,"۴,۲۰۰,۰۰۰ تومان",کارکرده,gaMdsr1E,https://divar.ir/v/وان پلی اتیلن/gaMdsr1E
ps4 slim 1t + محلت تست,۳ روز پیش در یاخجی آباد,"۴۵,۰۰۰,۰۰۰ تومان",در حد نو,gaMZs94h,https://divar.ir/v/ps4 slim 1t + محلت تست/gaMZs94h
PS4 fat 1tb,۳ روز پیش در نیروی هوایی (پیروزی),"۴۱,۰۰۰,۰۰۰ تومان",در حد نو,gaMV84f9,https://divar.ir/v/PS4 fat 1tb/gaMV84f9
وان پلی اتیلین,۳ روز پیش در دریا,"۴,۲۰۰,۰۰۰ تومان",کارکرده,gaM17cld,https://divar.ir/v/وان پلی اتیلین/gaM17cld
ps4 slim 1tra  اسلیم یک ترا,۳ روز پیش در توحید,"۵۰,۰۰۰,۰۰۰ تومان",در حد نو,gaMp7o4C,https://divar.ir/v/ps4 slim 1tra  اسلیم یک ترا/gaMp7o4C
پلی استیشن۱ ps1/گیم استیک۲فورproمینی۴میکرو۵فایوm15,در مسگرآباد,"۲۰,۰۰۰ تومان",نو,Qa3qCsux,https://divar.ir/v/پلی استیشن۱ ps1/گیم استیک۲فورproمینی۴میکرو۵فایوm15/Qa3qCsux
سگا)دسته۴گیم۵استیکps1میکروm22نتproپلی3فتm15کپی۲خور,در خاوران,"۱,۰۰۰ تومان",نو,QaZDzH_K,https://divar.ir/v/سگا)دسته۴گیم۵استیکps1میکروm22نتproپلی3فتm15کپی۲خور/QaZDzH_K
پلیPS1یکONEبا اصالت(گیم استیک چینی نخر۳)۵فور۲فایو۴,در خاوران,"۱,۰۰۰ تومان",نو,gaJdm2if,https://divar.ir/v/پلیPS1یکONEبا اصالت(گیم استیک چینی نخر۳)۵فور۲فایو۴/gaJdm2if
پلی۱ ۲تو)گیم۴تایم۵استیکpro۶فور۳دستهfat۵نتps1پروvr۷,در والفجر (افسریه),"۱,۰۰۰ تومان",نو,Qa1yi8g3,https://divar.ir/v/پلی۱ ۲تو)گیم۴تایم۵استیکpro۶فور۳دستهfat۵نتps1پروvr۷/Qa1yi8g3
دسته نو آکبند پلی استیشن۱ ۲ ۳ ۴ pc)فور5گیمm22استیک,در والفجر (افسریه),"۹۹,۰۰۰ تومان",نو,QaZvRyGs,https://divar.ir/v/دسته نو آکبند پلی استیشن۱ ۲ ۳ ۴ pc)فور5گیمm22استیک/QaZvRyGs
سیدی دیسکCDبازی پلی1 2 XBOX360گیم4سگا۵نصب۳استیکps1,در والفجر (افسریه),"۱,۰۰۰ تومان",نو,Aaqdvsi8,https://divar.ir/v/سیدی دیسکCDبازی پلی1 2 XBOX360گیم4سگا۵نصب۳استیکps1/Aaqdvsi8
ps4 slim 1t,۳ روز پیش در شیخ هادی,"۴۹,۰۰۰,۰۰۰ تومان",در حد نو,gaMFrDE8,https://divar.ir/v/ps4 slim 1t/gaMFrDE8
PSP 3000 فروش محدود اقساطی,۳ روز پیش در هاشم‌آباد (شهرری),"۱۰,۰۰۰,۰۰۰ تومان",در حد نو,gaMFbLu7,https://divar.ir/v/PSP 3000 فروش محدود اقساطی/gaMFbLu7
ps5 slim digital rign2016 1tra,۳ روز پیش در شهرک صادقیه,"۱۰۲,۰۰۰,۰۰۰ تومان",در حد نو,gaMhmS4o,https://divar.ir/v/ps5 slim digital rign2016 1tra/gaMhmS4o
پلی استیشن دو۲ و پلی استیشن ۱ ps2,۳ روز پیش در عباس‌آباد (شهرری),"۴,۵۰۰,۰۰۰ تومان",در حد نو,gaMlkV6G,https://divar.ir/v/پلی استیشن دو۲ و پلی استیشن ۱ ps2/gaMlkV6G
پلی۲فلشی)فور۳گیم۴استیکps1تایم۵مینیproطرحfatسگاmdنت,در والفجر (افسریه),"۲,۰۰۰ تومان",نو,Qa12CN8F,https://divar.ir/v/پلی۲فلشی)فور۳گیم۴استیکps1تایم۵مینیproطرحfatسگاmdنت/Qa12CN8F
سگا)پلی۱کپی۴خورXBOX360فور۳نصب۵بازیVRگیم۲فایو۶استیک,در والفجر (افسریه),"۱,۰۰۰ تومان",نو,QaodsybT,https://divar.ir/v/سگا)پلی۱کپی۴خورXBOX360فور۳نصب۵بازیVRگیم۲فایو۶استیک/QaodsybT
last of us 1 ps5,۳ روز پیش در پرستار,"۵,۰۰۰,۰۰۰ تومان",در حد نو,gaMNBWxO,https://divar.ir/v/last of us 1 ps5/gaMNBWxO
پلی استیشن ۱ و ۲ جدا هم به فروش میرسد کلکسیونی,۳ روز پیش در شهادت,"۶,۰۰۰,۰۰۰ تومان",در حد نو,gaMFRsYf,https://divar.ir/v/پلی استیشن ۱ و ۲ جدا هم به فروش میرسد کلکسیونی/gaMFRsYf
PS4 SLIM ۱ ترابایت,۳ روز پیش در خانی‌آباد,"۶۰,۰۰۰,۰۰۰ تومان",در حد نو,gaMpwmPS,https://divar.ir/v/PS4 SLIM ۱ ترابایت/gaMpwmPS
ps4 pro ترابایت ۱,در قصر فیروزه ۲,"۵۷,۰۰۰,۰۰۰ تومان",نو,gaHNPQBu,https://divar.ir/v/ps4 pro ترابایت ۱/gaHNPQBu
ps4 slim 1tb,۳ روز پیش در تهرانپارس شرقی,"۴۵,۰۰۰,۰۰۰ تومان",کارکرده,gaLx_6jh,https://divar.ir/v/ps4 slim 1tb/gaLx_6jh
Ps4 slim 1 tra,۳ روز پیش در المهدی,"۵۱,۲۰۰,۰۰۰ تومان",در حد نو,gaLpvELg,https://divar.ir/v/Ps4 slim 1 tra/gaLpvELg
اکانت طرفیت ۳ PS5 Mortal Kombat 1,۳ روز پیش در ونک,"۷۹۹,۰۰۰ تومان",,gaLhv-p_,https://divar.ir/v/اکانت طرفیت ۳ PS5 Mortal Kombat 1/gaLhv-p_
play station 4 Slim 1 T,۳ روز پیش در بهمن یار,"۵۲,۰۰۰,۰۰۰ تومان",در حد نو,gaLdfggH,https://divar.ir/v/play station 4 Slim 1 T/gaLdfggH
پلی استیشن اتاری میکرو سگا,۳ روز پیش در دهقان,"۴,۰۰۰,۰۰۰ تومان",کارکرده,gaLVvpZ3,https://divar.ir/v/پلی استیشن اتاری میکرو سگا/gaLVvpZ3
ps4 slim 1 tb,در حکیمیه,"۵۰,۰۰۰,۰۰۰ تومان",در حد نو,gaD59fR8,https://divar.ir/v/ps4 slim 1 tb/gaD59fR8
پیس فور 1ترابایت,۳ روز پیش در دولت‌آباد,"۵۵,۰۰۰ تومان",در حد نو,gaLZNcBM,https://divar.ir/v/پیس فور 1ترابایت/gaLZNcBM
کپیخور بازی PS5 PS4 XBOXONE PS3 دانلود بک اپ,در نازی‌آباد,"۲۰۰,۰۰۰ تومان",,gauUe2dv,https://divar.ir/v/کپیخور بازی PS5 PS4 XBOXONE PS3 دانلود بک اپ/gauUe2dv
psp go,۳ روز پیش در وصفنارد,"۷,۵۰۰,۰۰۰ تومان",کارکرده,gaLJtlA5,https://divar.ir/v/psp go/gaLJtlA5
پلی استیشن 1 ps1,۳ روز پیش در فیروزآبادی,"۲,۷۵۰,۰۰۰ تومان",در حد نو,gaLZ8a_X,https://divar.ir/v/پلی استیشن 1 ps1/gaLZ8a_X
پلی استیشن ۱,۳ روز پیش در جوادیه,"۲,۲۰۰,۰۰۰ تومان",کارکرده,gaLZcNib,https://divar.ir/v/پلی استیشن ۱/gaLZcNib
پلی استیشن ۱,۳ روز پیش در جوادیه,"۲,۰۰۰,۰۰۰ تومان",کارکرده,gaLV80hg,https://divar.ir/v/پلی استیشن ۱/gaLV80hg
